1.1834 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
27.6916 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
28.0830 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000226ADB82FA0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000226ADC396A0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.0834 	EXP 	window1: mouseVisible = True
28.0834 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
28.0834 	EXP 	window1: recordFrameIntervals = False
28.1576 	EXP 	window1: recordFrameIntervals = True
28.2358 	EXP 	Screen (0) actual frame rate measured at 142.35Hz
28.2358 	EXP 	window1: recordFrameIntervals = False
29.7758 	EXP 	window1: mouseVisible = True
29.7801 	EXP 	Imported informationletter.csv as conditions, 12 conditions, 13 params
29.7808 	EXP 	Question text: Information Letter
29.8080 	EXP 	Question text: Project Title: It's All Fun and Pranks
29.8400 	EXP 	Question text: Faculty Investigator: Dr. Chris Burris, Psychology (St. Jerome's). 519-884-8111x28213 (cburris@uwaterloo.ca)
29.8809 	EXP 	Question text: Student Investigator: Maya Karmakar-Johnson, Psychology (mkarmaka@uwaterloo.ca)
29.8880 	EXP 	Question text: This online research is being conducted as part of the Student Investigator's undergraduate honours thesis. It focuses on how people react to pranking behaviour and factors that affect those reactions.
29.8980 	EXP 	Question text: In this study, you will be asked first to read several short accounts of actual pranks and then react to each (for example, how funny you did – or didn't – find that prank to be). You will then be asked to complete two short measures concerning your responses to how other people interact with you – specifically, how important feeling respected and dealing with anger are for you. Finally, we'll ask you to complete a brief demographic questionnaire that asks basic questions such as your age and gender (so that we can accurately summarize the study sample's characteristics in any future reports). After that, you'll be able to learn more about the study's purpose.
29.9209 	EXP 	Question text: We expect this study to take no more than 30 minutes of your time. Participation is voluntary. Although no direct benefits to you are anticipated, we hope that you will learn more about the variety of research methods that are employed to test psychological hypotheses. In appreciation for your participation, you will receive 0.5 participation credits toward your applicable Psychology class.
29.9362 	EXP 	Question text: The risks associated with participation in the study are expected to be no greater than what you might experience in your day-to-day life. Indeed, reacting to others' embarrassing or awkward experiences, as well as how we deal with how people treat us, are common experiences for many. Having said that, you may choose not to complete any proportion of the study but will still receive your 0.5 participation credit. If you do choose to withdraw from the study before reaching the end, we would ask that you please skip to the end to read the feedback letter. Once you have submitted your responses it is not possible to withdraw your consent to participate, however, as we have no way of knowing which responses are yours.
29.9575 	EXP 	Question text: You will be completing the study by an online survey operated by Qualtrics. Qualtrics has implemented technical, administrative, and physical safeguards to protect the information provided via the Services from loss, misuse, and unauthorized access, disclosure, alteration, or destruction. However, no Internet transmission is ever fully secure or error free. University of Waterloo researchers will not collect or use internet protocol (IP) addresses or other information which could link your participation to your computer or electronic device without first informing you.
29.9762 	EXP 	Question text: Your identity will be confidential: your questionnaire responses will be identified by a code. You will not be identified by name in any report, publication, or presentation resulting from this study. If you choose to participate your data will be stored for at least 5 years on the password-protected computer on the Faculty Investigator.
29.9858 	EXP 	Question text: If you have any questions about the study, either before or after participating, please feel free to contact the Faculty Investigator as shown above.
29.9914 	EXP 	Question text: This study has been reviewed and received ethics clearance through a University of Waterloo Research Ethics Board (REB# 44380). If you have questions for the Board, contact the Office of Research Ethics, at 1-519-888-4567 ext. 36005 or reb@uwaterloo.ca
30.0163 	EXP 	window1: mouseVisible = True
30.0661 	EXP 	Created infoletter = <psychopy.visual.form.Form object at 0x00000226AF0B4100>
30.0695 	EXP 	window1: mouseVisible = True
30.0729 	EXP 	Imported consentform.csv as conditions, 8 conditions, 13 params
30.0734 	EXP 	Question text: Consent for Participation
30.0881 	EXP 	Question text: By consenting to participate, you are not waiving your legal rights or releasing the investigator(s) or involved institution(s) from their legal and professional responsibilities.
30.0943 	EXP 	Question text: I have read the information presented in the information letter about a study being conducted under the supervision of Chris Burris, Department of Psychology, St. Jerome's University (cburris@uwaterloo.ca). I have made this decision based on the information provided. I have had the opportunity to ask any questions related to this study, to receive satisfactory answers to my questions, and any additional details I wanted.
30.1057 	EXP 	Question text: As a participant in this online study, I am aware that my identity will remain confidential.
30.1092 	EXP 	Question text: I am aware that I may withdraw from participating before reaching the end of the study without penalty.
30.1127 	EXP 	Question text: This study has been reviewed and received ethics clearance through a University of Waterloo Research Ethics Committee (REB# 44380). If you have questions for the Committee, contact the Office of Research Ethics at 1-519-888-4567 ext. 36005 or ore-ceo@uwaterloo.ca
30.1211 	EXP 	Question text: If you have any questions about the study, either before or after participating, please feel free to contact the Faculty Investigator.
30.1251 	EXP 	Question text: I agree to participate in this study:
30.1286 	EXP 	window1: mouseVisible = True
30.1493 	EXP 	window1: mouseVisible = True
30.1732 	EXP 	Created consentform = <psychopy.visual.form.Form object at 0x00000226ACF612E0>
30.1767 	EXP 	window1: mouseVisible = True
30.1798 	EXP 	Imported HO.csv as conditions, 3 conditions, 13 params
30.1803 	EXP 	Question text: Instructions
30.1854 	EXP 	Question text: Imagine that there exists a part deep within you that you could call the "hidden observer." This part of you knows every detail of all behaviour and thought processes that go on within you and is aware of the deepest intimate information about yourself. However, it cannot be asked to talk about this intimate information unless it is allowed by you to do so.
30.1976 	EXP 	Question text: Five brief descriptions of prank experiences from the target's perspective (taken from the website fmylife.com) appear below. Please read each one and - from the perspective of your "hidden observer" - rate your reactions to it.
30.2054 	EXP 	window1: mouseVisible = True
30.2199 	EXP 	Created instructionsform = <psychopy.visual.form.Form object at 0x00000226ACE16760>
30.2325 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
30.2336 	EXP 	Created prankText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='prankText', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
30.2346 	EXP 	Created promptText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='promptText', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.11]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
30.2659 	EXP 	Created hiddenobserver = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='hiddenobserver', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.05]), rgb=UNKNOWN, text='My "hidden observer" says that:', units='height', win=Window(...), wrapWidth=1)
30.2701 	EXP 	window1: mouseVisible = True
30.3641 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=True, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1.  , 0.07]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5, 6, 7, 8]), units='height', win=Window(...))
30.3652 	EXP 	Created primertext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([0.2098, 0.2098, 0.2059]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='primertext', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
30.3687 	EXP 	Imported aboutrespect_part1.csv as conditions, 8 conditions, 13 params
30.3694 	EXP 	Question text: About Respect
30.3812 	EXP 	Question text: The following questions ask you about what you think other people are like and what you think about how they act.
30.3851 	EXP 	Question text: I feel disrespected when people don’t include me in the group.
30.3904 	EXP 	window1: mouseVisible = True
30.4344 	EXP 	Question text: It is important that people show that they respect you.
30.4384 	EXP 	window1: mouseVisible = True
30.4832 	EXP 	Question text: I feel disrespected when a group is making a decision and I don’t get to say what I think.
30.4876 	EXP 	window1: mouseVisible = True
30.5313 	EXP 	Question text: People want to make you feel like they are better than you.
30.5354 	EXP 	window1: mouseVisible = True
30.5790 	EXP 	Question text: I feel disrespected when people tease me.
30.5827 	EXP 	window1: mouseVisible = True
30.6270 	EXP 	Question text: It is important to let people know that they should respect you.
30.6309 	EXP 	window1: mouseVisible = True
30.6751 	EXP 	window1: mouseVisible = True
30.7173 	EXP 	Created respectform = <psychopy.visual.form.Form object at 0x00000226ACE9B400>
30.7207 	EXP 	window1: mouseVisible = True
30.7239 	EXP 	window1: mouseVisible = True
30.7276 	EXP 	Imported aboutanger - Sheet1.csv as conditions, 12 conditions, 13 params
30.7283 	EXP 	Question text: About Anger
30.7343 	EXP 	Question text: Please rate how often you do what is described in each item.
30.7376 	EXP 	Question text: When something makes me angry, I turn this matter over and over again in my mind.
30.7416 	EXP 	window1: mouseVisible = True
30.7650 	EXP 	Question text: I have long living fantasies of revenge after the conflict is over.
30.7689 	EXP 	window1: mouseVisible = True
30.7920 	EXP 	Question text: I ponder about the injustices that have been done to me.
30.7958 	EXP 	window1: mouseVisible = True
30.8188 	EXP 	Question text: I think about the reasons people treat me badly.
30.8226 	EXP 	window1: mouseVisible = True
30.8461 	EXP 	Question text: When someone makes me angry, I can't stop thinking about how to get back at this person.
30.8502 	EXP 	window1: mouseVisible = True
30.8738 	EXP 	Question text: I keep thinking about events that angered me for a long time.
30.8776 	EXP 	window1: mouseVisible = True
30.9005 	EXP 	Question text: Whenever I experience anger, I keep thinking about it for a while.
30.9045 	EXP 	window1: mouseVisible = True
30.9270 	EXP 	Question text: I re-enact the anger episode in my mind after it has happened.
30.9309 	EXP 	window1: mouseVisible = True
30.9538 	EXP 	Question text: I think about certain events from a long time ago and they still make me angry.
30.9579 	EXP 	window1: mouseVisible = True
30.9809 	EXP 	Question text: I have had times when I could not stop being preoccupied with a particular conflict.
30.9850 	EXP 	window1: mouseVisible = True
31.0082 	EXP 	window1: mouseVisible = True
31.0481 	EXP 	Created angerform = <psychopy.visual.form.Form object at 0x00000226AD408340>
31.0516 	EXP 	Imported demographic.csv as conditions, 9 conditions, 13 params
31.0522 	EXP 	Question text: Background Information
31.0632 	EXP 	Question text: Please complete the following information so that we can summarize the background characteristics of this study’s participants as part of any subsequent research reports. Your identity is confidential. Remember that you may decline to answer any question by leaving it blank if you choose
31.0717 	EXP 	Question text: Your gender?
31.0769 	EXP 	window1: mouseVisible = True
31.1052 	EXP 	Question text: Gender (if other)
31.1128 	EXP 	Question text: Your Age
31.1161 	EXP 	window1: mouseVisible = True
31.1395 	EXP 	Question text: Your Ethnicity (ie. the ethnic group or nationality with which you most strongly identify)?
31.1456 	EXP 	Question text: Were you born in Canada
31.1491 	EXP 	window1: mouseVisible = True
31.1645 	EXP 	Question text: If you are now living in Canada, but were not born here, how long have you lived here?
31.1704 	EXP 	Question text: Finally, we would like you to write a couple of sentences about something you've done or accomplished recently that you feel really good about:
31.1789 	EXP 	window1: mouseVisible = True
31.2032 	EXP 	Created demoForm = <psychopy.visual.form.Form object at 0x00000226AD64DC40>
31.2067 	EXP 	window1: mouseVisible = True
31.2141 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Study Complete', units='height', win=Window(...), wrapWidth=1)
31.2174 	EXP 	window1: mouseVisible = True
31.2220 	EXP 	Imported feedbackletter.csv as conditions, 27 conditions, 13 params
31.2227 	EXP 	Question text: Feedback Letter
31.2282 	EXP 	Question text: Project Title: It's All Fun and Pranks
31.2310 	EXP 	Question text: Faculty Investigator: Dr. Chris Burris, Psychology (St. Jerome's). 519-884-8111x28213 (cburris@uwaterloo.ca)
31.2346 	EXP 	Question text: Student Investigator: Maya Karmakar-Johnson, Psychology (mkarmaka@uwaterloo.ca)
31.2379 	EXP 	Question text: We appreciate your participation, and we thank you for spending time helping us with our research. At the beginning of the study, you were informed that its focus was on how people react to pranking behaviour and factors that affect those reactions. We would now like to explain the purpose of the study in greater detail.
31.2472 	EXP 	Question text: Although many people view pranks as “harmless fun,” Burris and Leitch (2018) showed that pranking can sometimes serve as an outlet for sadistic motivation – understood as wanting someone else to feel bad, however briefly, because the thought of that makes oneself feel good. By their very nature, pranks involve a gotcha whereby the person being pranked is subject to some degree of physical or psychological discomfort – if that doesn’t happen, then the prank is declared to have “failed.”
31.2643 	EXP 	Question text: Importantly, Burris and Leitch (2018) showed that positive reactions to pranks – whether performed by the self or by someone else – were predicted by a joint tendency to feel disrespected and to have difficulty letting go of anger related to past insults. Having identified this combo as the “engine” driving sadistic motivation, Burris and Leitch argued that sadistic motivation’s ultimate goal is to boost back up a self that feels deflated or “squashed,” and that seeing another come to harm is a means to this end.
31.2776 	EXP 	Question text: This analysis of pranking raises a paradox: Most pranksters look happy, even giddy – they don’t look angry or hostile. Dijksterhuis and Aarts (2010) reviewed research suggesting that goals can drive behavior even when the goals are outside of awareness – that is, unconscious. With that in mind, the present study was set up to see whether the presumed ultimate goal driving sadistic motivation – that is, boosting the self – was operating nonconsciously.
31.2895 	EXP 	Question text: To do that, we attempted to create either a “mini-boost” or a “mini-squash” to the self outside of your conscious awareness. Thus, as you read each prank story and reacted to it, you were randomly assigned to any of three possible subliminal primes: (1) “you are awesome” (boost); (2) “you are nothing” (squash); or (3) “people are walking” (neutral). These primes appeared before the general story instructions, before each story, and before each reaction item. After that, we had you complete short versions of the disrespect sensitivity and anger rumination measures used by Burris and Leitch (2018) to identify people who are more or less likely to respond to “squashed” feelings by reacting positively to others’ discomfort. To ensure that any possible negative effect of the “squash” prime would be neutralized quickly, we asked everyone to reflect on a recent positive personal experience at the end of the study.
31.3125 	EXP 	Question text: We expected the most positive reactions to the prank stories to emerge among people who received the “squash” primes, and who already struggle more with feeling angry and disrespected.
31.3188 	EXP 	Question text: So, to be clear, we are indeed interested in how people react to pranking behaviour and factors that affect those reactions, but this study explored a very specific aspect of that – that is, nonconscious motivation, which we investigated by means of subliminal primes.
31.3269 	EXP 	Question text: We apologize that we did not alert to you our use of subliminal primes at the outset – but we hope you understand that, had we done so, you would have probably been on the lookout for (or trying to guess) the primes we were using, which would compromise their effectiveness. Although not all psychology research involves withholding information at the outset like this, there is sometimes no practical alternative that allows for a valid test of hypotheses such as ours concerning nonconscious nature of sadistic motivation. We hope this makes sense to you.
31.3409 	EXP 	Question text: So, to summarize:
31.3442 	EXP 	Question text: 1) Pranking is sometimes used as an outlet for sadistic motivation.
31.3473 	EXP 	Question text: 2) The ultimate goal of sadistic motivation may be to boost the self, even if at others’ expense. 
31.3510 	EXP 	Question text: 3) The present study used subliminal priming to test whether this hypothesized of boosting the self is operating outside of conscious awareness. 
31.3566 	EXP 	Question text: 4) To test our hypothesis, we had to withhold information concerning our use of subliminal primes initially.
31.3601 	EXP 	Question text: Given (4) just above, it is very important that you not discuss your experiences with any other students who potentially could be in this study until after the end of the term. If people come into the study knowing about our specific predictions, it could influence their results, and the data we collect would not be useable. Also, if you print off a copy of this post-study information page, please do not make it available to other students.
31.3718 	EXP 	Question text: Because some elements of the study are different from what was originally explained, there is another consent form for you to read and sign electronically if you are willing to allow us to use the information you have provided. This consent is also a record that the full purpose of the study was explained to you.
